layer,from_account,to_account,amount,case_id
5,A927057,A486614,74518.68,C166
6,A486614,CRYPTO5488,80828.96,C166
1,A954793,A443796,21389.8,C166
2,A443796,A334661,83126.49,C166
3,A334661,A641279,80447.18,C166
4,A641279,A197727,95141.74,C166
5,A197727,A619526,82314.59,C166
6,A619526,CRYPTO3908,137817.16,C166
1,A336045,A815168,140642.52,C167
2,A815168,A950172,40216.74,C167
3,A950172,CRYPTO8684,55048.03,C167
1,A255383,A114153,97210.46,C167
2,A114153,A639328,48299.45,C167
3,A639328,A285310,43816.63,C167
4,A285310,A337139,9526.78,C167
5,A337139,CRYPTO9602,97551.77,C167
1,A841389,A950091,59062.44,C167
2,A950091,A723545,127825.2,C167
3,A723545,A840958,6666.27,C167
4,A840958,A159719,53008.58,C167
5,A159719,CRYPTO3657,153377.04,C167
1,A915047,A295510,132219.18,C167
2,A295510,A331085,99390.0,C167
3,A331085,A765902,69193.54,C167
4,A765902,A415073,66316.39,C167
5,A415073,A220567,108248.18,C167
6,A220567,CRYPTO3710,171652.64,C167
1,A334910,A702722,47113.86,C167
2,A702722,A825068,131672.12,C167
3,A825068,A318649,83254.35,C167
4,A318649,A808827,143334.1,C167
5,A808827,A454378,183154.68,C167
6,A454378,CRYPTO1237,103305.22,C167
1,A660695,A400323,50321.47,C167
2,A400323,A280991,105110.13,C167
3,A280991,A600287,156474.91,C167
4,A600287,A167663,131426.83,C167
5,A167663,CRYPTO6963,96376.54,C167
1,A908703,A433946,73474.62,C167
2,A433946,A401740,130147.73,C167
3,A401740,CRYPTO3598,133604.65,C167
1,A349037,A623800,40262.94,C167
2,A623800,A292567,184994.46,C167
3,A292567,A310520,142013.89,C167
4,A310520,A607253,137049.89,C167
5,A607253,CRYPTO3907,146600.76,C167
1,A459779,A893148,123181.03,C167
2,A893148,A479006,17438.06,C167
3,A479006,A317431,142706.13,C167
4,A317431,A805662,123880.03,C167
5,A805662,A558287,94747.18,C167
6,A558287,CRYPTO9359,191151.4,C167
1,A741093,A655952,199787.31,C168
2,A655952,A475919,137168.86,C168
3,A475919,CRYPTO7575,154131.12,C168
1,A328594,A506566,138933.52,C168
2,A506566,A914010,12997.3,C168
3,A914010,CRYPTO3292,51302.97,C168
1,A681152,A866767,106430.65,C168
2,A866767,A981710,41809.14,C168
3,A981710,CRYPTO4501,111872.95,C168
1,A397770,A109150,111896.01,C168
2,A109150,A589277,10458.69,C168
3,A589277,A723319,48538.78,C168
4,A723319,A208593,173082.31,C168
5,A208593,A715576,7418.36,C168
6,A715576,CRYPTO9968,158261.22,C168
1,A961001,A316058,181119.49,C168
2,A316058,A818225,42471.13,C168
3,A818225,A192049,132766.4,C168
4,A192049,A425088,157860.57,C168
5,A425088,A922092,175226.06,C168
6,A922092,CRYPTO5176,90653.95,C168
1,A156364,A272156,103824.86,C168
2,A272156,A433663,94228.58,C168
3,A433663,A290521,67374.54,C168
4,A290521,CRYPTO9123,58821.34,C168
1,A289340,A795466,102343.31,C169
2,A795466,A195761,32577.11,C169
3,A195761,A227152,7089.63,C169
4,A227152,A431105,47166.96,C169
5,A431105,A376284,74039.32,C169
6,A376284,CRYPTO8794,165294.07,C169
1,A900600,A254255,146982.36,C169
2,A254255,A665268,62646.83,C169
3,A665268,A428706,71606.76,C169
4,A428706,A916870,79371.79,C169
5,A916870,CRYPTO7976,148712.94,C169
1,A402700,A199013,180523.58,C169
2,A199013,A826763,41502.58,C169
3,A826763,A401164,179037.45,C169
4,A401164,A868671,108148.14,C169
5,A868671,A470749,198361.93,C169
6,A470749,CRYPTO2556,95770.28,C169
1,A261262,A960699,42244.04,C169
2,A960699,A330885,131755.5,C169
3,A330885,CRYPTO1938,125146.44,C169
1,A353000,A168570,180643.46,C169
2,A168570,A949473,82283.44,C169
3,A949473,A133198,36370.86,C169
4,A133198,A255790,98355.21,C169
5,A255790,A527793,17376.78,C169
6,A527793,CRYPTO8390,188316.73,C169
1,A468681,A957849,146013.64,C169
2,A957849,A408552,38400.5,C169
3,A408552,CRYPTO8418,46876.31,C169
1,A466720,A190352,132706.13,C169
2,A190352,A998967,176616.4,C169
3,A998967,A974749,39461.11,C169
4,A974749,A193679,61003.6,C169
5,A193679,A823220,158147.44,C169
6,A823220,CRYPTO3565,157530.36,C169
1,A169024,A895819,14543.73,C169
2,A895819,A167209,186805.63,C169
3,A167209,CRYPTO6892,160473.64,C169
1,A247482,A568143,105037.24,C170
2,A568143,A595363,25398.83,C170
3,A595363,CRYPTO6010,73744.83,C170
1,A346301,A508740,118391.24,C170
2,A508740,A941301,116844.97,C170
3,A941301,A955763,79031.55,C170
4,A955763,A597782,165274.03,C170
5,A597782,A468424,182709.67,C170
6,A468424,CRYPTO8054,178427.95,C170
1,A892567,A733221,95253.75,C170
2,A733221,A922323,13841.88,C170
3,A922323,A980068,43713.46,C170
4,A980068,CRYPTO5818,166191.32,C170
1,A299610,A381595,26466.43,C170
2,A381595,A150388,194499.19,C170
3,A150388,CRYPTO6580,6261.19,C170
1,A856793,A770366,12715.54,C170
2,A770366,A928156,108488.68,C170
3,A928156,A319266,60544.45,C170
4,A319266,A333976,93042.98,C170
5,A333976,A421014,89989.11,C170
6,A421014,CRYPTO2062,199072.25,C170
1,A418378,A207177,145277.0,C170
2,A207177,A688050,58933.28,C170
3,A688050,A627861,17747.8,C170
4,A627861,CRYPTO9971,73537.09,C170
1,A191384,A457476,150040.05,C170
2,A457476,A866377,39763.04,C170
3,A866377,A609046,114322.66,C170
4,A609046,A507988,8510.98,C170
5,A507988,CRYPTO9998,131746.51,C170
1,A799872,A626671,120508.9,C170
2,A626671,A290641,74939.48,C170
3,A290641,A649486,41668.02,C170
4,A649486,A377282,97575.06,C170
5,A377282,CRYPTO6937,102244.16,C170
1,A635984,A507915,122197.17,C170
2,A507915,A704203,113718.91,C170
3,A704203,A505992,78482.47,C170
4,A505992,CRYPTO7881,88360.39,C170
1,A136094,A791148,131877.99,C171
2,A791148,A340284,187131.69,C171
3,A340284,A802812,123356.28,C171
4,A802812,CRYPTO1551,85757.28,C171
1,A818926,A799204,133265.82,C171
2,A799204,A957216,35444.99,C171
3,A957216,A665600,37349.92,C171
4,A665600,CRYPTO2426,144042.95,C171
1,A316826,A938674,170618.84,C171
2,A938674,A626581,194460.98,C171
3,A626581,A173420,68190.86,C171
4,A173420,A732018,197286.46,C171
5,A732018,CRYPTO2093,128419.19,C171
1,A796159,A999305,7585.81,C171
2,A999305,A301951,80277.46,C171
3,A301951,A595204,60588.6,C171
4,A595204,A310316,98689.18,C171
5,A310316,CRYPTO9081,63563.74,C171
1,A212761,A301144,84268.15,C171
2,A301144,A657904,158519.71,C171
3,A657904,A585488,55466.56,C171
4,A585488,A534521,9211.8,C171
5,A534521,A233606,30515.69,C171
6,A233606,CRYPTO4072,139940.35,C171
1,A235978,A748879,35501.17,C172
2,A748879,A902569,13565.57,C172
3,A902569,A246509,154800.31,C172
4,A246509,A785319,72449.47,C172
5,A785319,CRYPTO2252,99799.16,C172
1,A569037,A411634,136249.67,C172
2,A411634,A726396,147787.73,C172
3,A726396,A980527,80579.19,C172
4,A980527,CRYPTO9966,181260.48,C172
1,A770975,A279373,13143.26,C172
2,A279373,A142552,152435.51,C172
3,A142552,CRYPTO9356,157352.12,C172
1,A653687,A573809,110419.1,C172
2,A573809,A442223,32432.34,C172
3,A442223,A340909,177686.54,C172
4,A340909,A806270,185807.18,C172
5,A806270,A579374,14439.71,C172
6,A579374,CRYPTO3611,43562.74,C172
1,A558856,A711683,38598.93,C172
2,A711683,A283710,74598.32,C172
3,A283710,CRYPTO2593,78982.45,C172
1,A969014,A539159,191026.9,C172
2,A539159,A295814,180928.05,C172
3,A295814,A509231,46392.13,C172
4,A509231,A995889,89730.97,C172
5,A995889,A727011,117372.85,C172
6,A727011,CRYPTO3959,83983.89,C172
1,A976800,A142679,98515.06,C172
2,A142679,A240956,72554.11,C172
3,A240956,A548005,118056.42,C172
4,A548005,A157471,177693.93,C172
5,A157471,A169401,141126.78,C172
6,A169401,CRYPTO7770,135128.08,C172
1,A848247,A929635,92573.13,C172
2,A929635,A565712,171565.58,C172
3,A565712,CRYPTO9490,55662.82,C172
1,A471728,A789977,18120.38,C173
2,A789977,A401577,106016.46,C173
3,A401577,A703419,131907.66,C173
4,A703419,A615242,86912.95,C173
5,A615242,A475949,23723.48,C173
6,A475949,CRYPTO7004,107517.83,C173
1,A529442,A645103,96984.04,C173
2,A645103,A888106,144508.55,C173
3,A888106,CRYPTO4084,152610.02,C173
1,A355251,A177706,27233.82,C173
2,A177706,A835620,155024.89,C173
3,A835620,A348686,195185.99,C173
4,A348686,A970553,164680.93,C173
5,A970553,A333195,90676.8,C173
6,A333195,CRYPTO9107,73645.82,C173
1,A631899,A967056,129328.65,C173
2,A967056,A537054,58511.25,C173
3,A537054,A125692,5094.19,C173
4,A125692,A665159,126473.17,C173
5,A665159,CRYPTO4570,85868.82,C173
1,A596555,A973427,180652.89,C173
2,A973427,A681500,70528.88,C173
3,A681500,A467145,69910.42,C173
4,A467145,CRYPTO3620,31063.34,C173
1,A631031,A146818,163838.77,C173
2,A146818,A923733,107514.04,C173
3,A923733,A783000,68502.97,C173
4,A783000,A855362,53144.3,C173
5,A855362,A689175,71852.65,C173
6,A689175,CRYPTO1900,84468.45,C173
1,A164650,A640520,34242.38,C173
2,A640520,A634027,27057.51,C173
3,A634027,A934554,169483.77,C173
4,A934554,A949115,125923.44,C173
5,A949115,CRYPTO9905,177881.26,C173
1,A992510,A400194,169148.29,C173
2,A400194,A736969,69866.98,C173
3,A736969,A626652,144872.98,C173
4,A626652,A518665,196412.34,C173
5,A518665,A666547,136766.68,C173
6,A666547,CRYPTO9560,125482.53,C173
1,A954342,A602372,133384.19,C173
2,A602372,A906254,194717.79,C173
3,A906254,A816909,121300.62,C173
4,A816909,A726747,130725.9,C173
5,A726747,CRYPTO5811,95231.26,C173
1,A670784,A676994,110552.69,C174
2,A676994,A143394,49759.52,C174
3,A143394,CRYPTO7925,49251.01,C174
1,A180522,A906753,195987.71,C174
2,A906753,A550351,149301.74,C174
3,A550351,A909659,20986.2,C174
4,A909659,A556053,65407.48,C174
5,A556053,A230704,82356.18,C174
6,A230704,CRYPTO4390,76233.86,C174
1,A436838,A640862,85263.86,C174
2,A640862,A561697,23170.31,C174
3,A561697,CRYPTO5116,66358.42,C174
1,A629218,A404773,99757.47,C174
2,A404773,A100564,106947.25,C174
3,A100564,A340043,52705.34,C174
4,A340043,A853666,27823.05,C174
5,A853666,A170622,42999.93,C174
6,A170622,CRYPTO5320,116782.87,C174
1,A465499,A498355,32079.4,C174
2,A498355,A755945,120964.28,C174
3,A755945,A778573,154085.69,C174
4,A778573,CRYPTO3711,147886.43,C174
1,A634773,A372903,130912.21,C174
2,A372903,A515029,87799.33,C174
3,A515029,CRYPTO2798,61988.27,C174
1,A314151,A818158,63342.06,C174
2,A818158,A719666,165761.11,C174
3,A719666,A876694,95375.05,C174
4,A876694,A540185,153369.34,C174
5,A540185,A143091,198924.85,C174
6,A143091,CRYPTO9287,77750.34,C174
1,A752965,A110850,66590.8,C174
2,A110850,A334807,197949.77,C174
3,A334807,CRYPTO6017,79500.87,C174
1,A920662,A813458,108173.15,C174
2,A813458,A118071,170351.32,C174
3,A118071,CRYPTO7117,85523.22,C174
1,A905468,A337461,13922.92,C174
2,A337461,A772914,126623.96,C174
3,A772914,A526228,125489.8,C174
4,A526228,CRYPTO6072,74604.47,C174
1,A979751,A950094,8373.08,C175
2,A950094,A974999,65945.04,C175
3,A974999,A324251,51618.98,C175
4,A324251,CRYPTO4137,191417.81,C175
1,A475745,A461026,10255.21,C175
2,A461026,A363030,133041.35,C175
3,A363030,A660235,59890.3,C175
4,A660235,CRYPTO6027,124776.04,C175
1,A468215,A309889,22395.3,C175
2,A309889,A183529,140303.92,C175
3,A183529,A971351,149762.77,C175
4,A971351,A827576,61933.46,C175
5,A827576,CRYPTO4064,143213.27,C175
1,A121300,A923591,196428.71,C175
2,A923591,A148794,172280.45,C175
3,A148794,A499694,17498.6,C175
4,A499694,A450283,6915.61,C175
5,A450283,CRYPTO4602,149853.72,C175
1,A353742,A468563,188682.76,C175
2,A468563,A320427,38474.36,C175
3,A320427,A545747,142119.98,C175
4,A545747,A296401,87679.16,C175
5,A296401,CRYPTO2217,14580.92,C175
1,A640985,A523308,11340.51,C175
2,A523308,A980891,118065.77,C175
3,A980891,A522913,123979.54,C175
4,A522913,A885756,17923.94,C175
5,A885756,CRYPTO9978,168635.75,C175
1,A771261,A398488,60378.04,C175
2,A398488,A799889,166281.25,C175
3,A799889,CRYPTO2061,138897.57,C175
1,A717296,A834463,168182.2,C175
2,A834463,A234927,41215.77,C175
3,A234927,A547214,58702.69,C175
4,A547214,A437179,84016.14,C175
5,A437179,A605205,37815.61,C175
6,A605205,CRYPTO7329,150286.1,C175
1,A806372,A385994,7447.1,C175
2,A385994,A553535,129878.87,C175
3,A553535,A677591,85362.75,C175
4,A677591,A643639,59552.0,C175
5,A643639,CRYPTO2044,14596.06,C175
1,A213543,A991898,198627.46,C176
2,A991898,A488046,193716.75,C176
3,A488046,CRYPTO7965,198361.91,C176
1,A441780,A726459,120068.67,C176
2,A726459,A383603,80753.69,C176
3,A383603,A914552,66648.5,C176
4,A914552,A684751,105956.99,C176
5,A684751,A269772,172714.52,C176
6,A269772,CRYPTO6187,158958.61,C176
1,A791134,A261648,63596.73,C176
2,A261648,A629582,185011.12,C176
3,A629582,A228722,31489.94,C176
4,A228722,CRYPTO1053,71978.95,C176
1,A199424,A787131,23315.74,C176
2,A787131,A339421,52817.99,C176
3,A339421,CRYPTO4203,28695.22,C176
1,A119438,A163693,180124.89,C176
2,A163693,A773492,7981.71,C176
3,A773492,A896283,158502.05,C176
4,A896283,A506135,151392.41,C176
5,A506135,A559985,85161.01,C176
6,A559985,CRYPTO5823,74585.05,C176
1,A821544,A136893,76772.65,C176
2,A136893,A133736,143092.5,C176
3,A133736,A896098,37706.81,C176
4,A896098,A452113,81648.89,C176
5,A452113,CRYPTO8821,197321.1,C176
1,A579443,A711496,176254.41,C177
2,A711496,A223908,111609.92,C177
3,A223908,A862065,146641.77,C177
4,A862065,A130541,195536.89,C177
5,A130541,A999610,179050.01,C177
6,A999610,CRYPTO2755,161326.74,C177
1,A577672,A215707,190715.21,C177
2,A215707,A794052,172146.88,C177
3,A794052,A141365,130527.88,C177
4,A141365,A241561,115819.61,C177
5,A241561,A982573,122237.74,C177
6,A982573,CRYPTO2381,79108.19,C177
1,A478585,A598406,40724.09,C177
2,A598406,A377464,113521.47,C177
3,A377464,A500736,145177.3,C177
4,A500736,CRYPTO9239,186955.0,C177
1,A917452,A553727,148078.86,C177
2,A553727,A168330,52862.46,C177
3,A168330,A541442,114878.58,C177
4,A541442,A614172,35347.87,C177
5,A614172,CRYPTO1079,10701.14,C177
1,A275646,A644374,136509.96,C177
2,A644374,A854625,149518.32,C177
3,A854625,CRYPTO9604,77133.7,C177
1,A494527,A764610,134679.44,C178
2,A764610,A441113,22854.38,C178
3,A441113,A539278,67297.71,C178
4,A539278,A959006,45455.77,C178
5,A959006,CRYPTO7666,69266.48,C178
1,A272735,A962946,56043.41,C178
2,A962946,A811937,83529.77,C178
3,A811937,A621292,195766.14,C178
4,A621292,A395563,152642.83,C178
5,A395563,A399245,108827.99,C178
6,A399245,CRYPTO2558,55830.42,C178
1,A383024,A239241,27717.06,C178
2,A239241,A115674,154343.21,C178
3,A115674,A120310,12865.2,C178
4,A120310,A436871,197618.2,C178
5,A436871,CRYPTO9631,93995.23,C178
1,A169298,A808917,90715.03,C178
2,A808917,A392005,65491.75,C178
3,A392005,A986979,107260.19,C178
4,A986979,A394717,57121.61,C178
5,A394717,CRYPTO6858,68422.3,C178
1,A736010,A243111,8190.81,C178
2,A243111,A359389,150074.84,C178
3,A359389,A193374,78258.36,C178
4,A193374,A901965,22547.62,C178
5,A901965,CRYPTO3736,137877.95,C178
1,A909935,A814013,41344.58,C178
2,A814013,A810228,48451.9,C178
3,A810228,A360061,190080.78,C178
4,A360061,A984984,162355.71,C178
5,A984984,CRYPTO4292,179593.85,C178
1,A563901,A155752,102333.98,C178
2,A155752,A870301,83155.68,C178
3,A870301,CRYPTO6270,68444.29,C178
1,A480167,A738889,138197.31,C179
2,A738889,A108596,55432.79,C179
3,A108596,A660064,127160.19,C179
4,A660064,A108188,194854.91,C179
5,A108188,CRYPTO6281,96539.83,C179
1,A807244,A733805,85228.4,C179
2,A733805,A963957,103108.98,C179
3,A963957,A968466,179591.45,C179
4,A968466,CRYPTO5063,177406.76,C179
1,A397728,A932629,116444.9,C179
2,A932629,A172079,126138.47,C179
3,A172079,A646761,153374.17,C179
4,A646761,A252613,106099.91,C179
5,A252613,CRYPTO8662,37306.41,C179
1,A470108,A543150,99576.31,C179
2,A543150,A245221,195943.14,C179
3,A245221,A393366,77831.07,C179
4,A393366,A642585,99329.27,C179
5,A642585,A257896,194509.1,C179
6,A257896,CRYPTO2968,73116.63,C179
1,A724492,A985078,28266.59,C179
2,A985078,A666285,115555.82,C179
3,A666285,A706513,9584.42,C179
4,A706513,A266343,37204.65,C179
5,A266343,CRYPTO1982,113864.14,C179
1,A579933,A851373,18124.19,C180
2,A851373,A369440,37896.87,C180
3,A369440,CRYPTO6662,58167.09,C180
1,A622254,A840915,100743.91,C180
2,A840915,A334880,43118.85,C180
3,A334880,A423804,148934.01,C180
4,A423804,A697173,130699.2,C180
5,A697173,A672470,15389.69,C180
6,A672470,CRYPTO7917,87873.28,C180
1,A265154,A201843,29942.25,C180
2,A201843,A989947,109096.3,C180
3,A989947,A152962,103691.99,C180
4,A152962,A172378,42208.71,C180
5,A172378,A774551,97142.6,C180
6,A774551,CRYPTO6395,45552.89,C180
1,A651652,A365618,125834.91,C180
2,A365618,A997908,94329.15,C180
3,A997908,CRYPTO8145,162562.03,C180
1,A581603,A856581,122693.71,C180
2,A856581,A878897,181382.18,C180
3,A878897,CRYPTO4632,70631.7,C180
1,A520940,A167089,167922.29,C181
2,A167089,A402251,194453.53,C181
3,A402251,A559245,123875.82,C181
4,A559245,A882816,138349.27,C181
5,A882816,CRYPTO8799,23435.93,C181
1,A604701,A277795,125368.69,C181
2,A277795,A714027,169876.9,C181
3,A714027,CRYPTO4021,188165.08,C181
1,A367859,A104571,174826.1,C181
2,A104571,A515946,141404.89,C181
3,A515946,A594579,183475.39,C181
4,A594579,A276198,88704.81,C181
5,A276198,A717678,121336.89,C181
6,A717678,CRYPTO9202,145100.05,C181
1,A866295,A692795,180203.36,C181
2,A692795,A355134,151179.87,C181
3,A355134,A222951,5014.05,C181
4,A222951,A400832,198591.05,C181
5,A400832,CRYPTO3912,188956.3,C181
1,A412804,A203055,116888.83,C181
2,A203055,A467653,100534.55,C181
3,A467653,CRYPTO1348,139527.91,C181
1,A964368,A970639,94856.81,C181
2,A970639,A711006,114668.76,C181
3,A711006,CRYPTO9283,104350.09,C181
1,A530155,A870706,137426.59,C182
2,A870706,A757165,173637.65,C182
3,A757165,A208670,120839.45,C182
4,A208670,CRYPTO1528,106554.19,C182
1,A313373,A904006,37956.15,C182
2,A904006,A671426,154058.03,C182
3,A671426,A467236,126081.01,C182
4,A467236,A943157,83434.0,C182
5,A943157,A106769,32478.78,C182
6,A106769,CRYPTO5981,96985.18,C182
1,A741093,A503443,177656.19,C182
2,A503443,A118247,193531.25,C182
3,A118247,CRYPTO4450,131808.65,C182
1,A966744,A543302,141223.64,C182
2,A543302,A739359,47982.46,C182
3,A739359,CRYPTO6798,115370.39,C182
1,A133682,A337337,51282.04,C182
2,A337337,A642967,33126.85,C182
3,A642967,A368596,55485.8,C182
4,A368596,CRYPTO5719,162291.77,C182
1,A125351,A947436,115470.03,C182
2,A947436,A112559,24771.46,C182
3,A112559,A835589,72150.36,C182
4,A835589,A823573,50735.83,C182
5,A823573,CRYPTO1048,174127.95,C182
1,A636485,A453615,169309.09,C182
2,A453615,A831986,163021.16,C182
3,A831986,A811465,128856.19,C182
4,A811465,A134911,47095.33,C182
5,A134911,CRYPTO3555,156334.43,C182
1,A465404,A911711,114632.41,C183
2,A911711,A715187,21705.52,C183
3,A715187,CRYPTO9191,13445.14,C183
1,A806551,A989729,49078.71,C183
2,A989729,A616796,134614.53,C183
3,A616796,A530236,40711.56,C183
4,A530236,CRYPTO7306,125651.08,C183
1,A327137,A503976,23500.49,C183
2,A503976,A698868,96169.75,C183
3,A698868,A694632,108102.69,C183
4,A694632,A393930,106215.59,C183
5,A393930,CRYPTO4063,5876.65,C183
1,A447818,A925197,192073.89,C183
2,A925197,A936310,112914.38,C183
3,A936310,A657582,70992.66,C183
4,A657582,A934276,35615.83,C183
5,A934276,A536052,87954.2,C183
6,A536052,CRYPTO1291,82922.02,C183
1,A689154,A904460,22133.7,C183
2,A904460,A450792,191803.21,C183
3,A450792,A696846,44154.06,C183
4,A696846,A568270,89189.01,C183
5,A568270,CRYPTO1224,26362.97,C183
1,A276469,A608914,195067.52,C184
2,A608914,A636114,78369.95,C184
3,A636114,A353357,93288.64,C184
4,A353357,A266943,169628.56,C184
5,A266943,CRYPTO6747,76444.42,C184
1,A399461,A748288,157752.81,C184
2,A748288,A481980,8949.24,C184
3,A481980,A685589,194273.2,C184
4,A685589,A164293,184092.68,C184
5,A164293,CRYPTO2844,62375.07,C184
1,A391162,A758725,55632.31,C184
2,A758725,A212331,142861.68,C184
3,A212331,CRYPTO9114,80488.86,C184
1,A293593,A361705,179075.82,C184
2,A361705,A121938,54461.74,C184
3,A121938,A678988,123619.1,C184
4,A678988,A142266,126846.39,C184
5,A142266,CRYPTO2185,85569.53,C184
1,A444900,A970761,37565.29,C184
2,A970761,A802463,179430.57,C184
3,A802463,A848654,31581.85,C184
4,A848654,A443988,12124.05,C184
5,A443988,A203569,120065.42,C184
6,A203569,CRYPTO9978,20278.96,C184
1,A684867,A749822,119314.27,C184
2,A749822,A843869,42402.85,C184
3,A843869,A935967,150318.98,C184
4,A935967,A152322,177703.76,C184
5,A152322,CRYPTO4549,79115.05,C184
1,A167017,A699725,78955.38,C184
2,A699725,A928308,108604.02,C184
3,A928308,CRYPTO1102,166629.43,C184
1,A243636,A282812,155645.4,C184
2,A282812,A123694,94400.79,C184
3,A123694,CRYPTO5779,75019.02,C184
1,A625070,A677702,86225.17,C184
2,A677702,A816932,163058.52,C184
3,A816932,A148737,77881.03,C184
4,A148737,A408083,15731.89,C184
5,A408083,CRYPTO3177,16059.04,C184
1,A729934,A283212,189954.85,C184
2,A283212,A384208,12171.91,C184
3,A384208,CRYPTO9015,19842.98,C184
1,A677433,A153582,103174.67,C185
2,A153582,A134540,114269.89,C185
3,A134540,CRYPTO3534,144106.4,C185
1,A885937,A333272,21801.17,C185
2,A333272,A175099,65087.18,C185
3,A175099,A613393,161721.89,C185
4,A613393,A472472,154495.29,C185
5,A472472,A539753,123530.11,C185
6,A539753,CRYPTO4461,29868.82,C185
1,A412440,A800893,180970.89,C185
2,A800893,A544724,24427.96,C185
3,A544724,A723363,193547.66,C185
4,A723363,A432189,193274.52,C185
5,A432189,CRYPTO3089,195404.3,C185
1,A465544,A481605,182255.07,C185
2,A481605,A920929,52942.31,C185
3,A920929,A446513,78285.05,C185
4,A446513,A523293,91939.24,C185
5,A523293,A223024,27708.14,C185
6,A223024,CRYPTO3244,190886.48,C185
1,A777140,A461419,111897.94,C185
2,A461419,A226130,49571.37,C185
3,A226130,A419044,198075.71,C185
4,A419044,CRYPTO4590,44200.19,C185
1,A746534,A763884,75042.09,C185
2,A763884,A455947,19037.73,C185
3,A455947,CRYPTO5103,20635.02,C185
1,A438750,A762153,140932.99,C186
2,A762153,A537821,171459.94,C186
3,A537821,A838568,31248.45,C186
4,A838568,A755685,35735.34,C186
5,A755685,CRYPTO7733,31516.7,C186
1,A753390,A164103,113571.48,C186
2,A164103,A101773,176138.9,C186
3,A101773,A340503,10214.65,C186
4,A340503,A123249,104500.88,C186
